Sample	Shannon	Simpson	Tail	time	site	cultivar	type	replicate	practice	susceptibility	date	treeID
2023-1-VBS-HC-LE-3	4.2714143302024645	0.9583854592074109	55.56905266556116	May	VBS	Honeycrisp	Leaf	3	Organic	Moderate	2023-05-23T00:00:00Z	VBS_Honeycrisp_3
2023-1-VBS-LI-FL-1	3.3608211242741723	0.9549115497151601	14.350347587575861	May	VBS	Liberty	Flower	1	Organic	Low	2023-05-23T00:00:00Z	VBS_Liberty_1
2023-1-VBS-LI-FL-2	3.038633798195012	0.9344196193174181	10.65974789009505	May	VBS	Liberty	Flower	2	Organic	Low	2023-05-23T00:00:00Z	VBS_Liberty_2
2023-1-VBS-LI-FL-3	1.211021945540936	0.651399385862429	1.3250007583568781	May	VBS	Liberty	Flower	3	Organic	Low	2023-05-23T00:00:00Z	VBS_Liberty_3
2023-1-VBS-LI-LE-1	3.9241803876385055	0.9225711065849199	45.68014055536121	May	VBS	Liberty	Leaf	1	Organic	Low	2023-05-23T00:00:00Z	VBS_Liberty_1
2023-1-VBS-LI-LE-2	4.685645512072018	0.9865902957992576	61.87163872451248	May	VBS	Liberty	Leaf	2	Organic	Low	2023-05-23T00:00:00Z	VBS_Liberty_2
2023-1-VBS-LI-LE-3	4.261841692067834	0.9741421201186918	47.13949334472559	May	VBS	Liberty	Leaf	3	Organic	Low	2023-05-23T00:00:00Z	VBS_Liberty_3
2023-1-VBS-PR-FL-1	2.7769138068422103	0.7706909564624024	22.343201416038948	May	VBS	Paulared	Flower	1	Organic	High	2023-05-23T00:00:00Z	VBS_Paulared_1
2023-1-VBS-PR-FL-2	2.952566894835242	0.8042307254887773	24.736099087583305	May	VBS	Paulared	Flower	2	Organic	High	2023-05-23T00:00:00Z	VBS_Paulared_2
2023-1-VBS-PR-FL-3	2.4207143956720882	0.6859317004580174	22.216488184834276	May	VBS	Paulared	Flower	3	Organic	High	2023-05-23T00:00:00Z	VBS_Paulared_3
2023-1-VBS-PR-LE-1	2.9287304234543057	0.8580556445859742	16.56294628713777	May	VBS	Paulared	Leaf	1	Organic	High	2023-05-23T00:00:00Z	VBS_Paulared_1
2023-1-VBS-PR-LE-2	2.0884532656430297	0.704397183651947	10.787780392081652	May	VBS	Paulared	Leaf	2	Organic	High	2023-05-23T00:00:00Z	VBS_Paulared_2
2023-1-VBS-PR-LE-3	2.034314922425724	0.7155012872075348	7.894195840886932	May	VBS	Paulared	Leaf	3	Organic	High	2023-05-23T00:00:00Z	VBS_Paulared_3
2023-1-VBS-SP-FL-1	2.692918201653809	0.7556373486626485	22.025562465672934	May	VBS	Spartan	Flower	1	Organic	Moderate	2023-05-23T00:00:00Z	VBS_Spartan_1
2023-1-VBS-SP-FL-2	2.049094153434657	0.6808449044157938	7.852334938547786	May	VBS	Spartan	Flower	2	Organic	Moderate	2023-05-23T00:00:00Z	VBS_Spartan_2
2023-1-VBS-SP-FL-3	1.3846773518491768	0.5063636645609533	4.225934322764795	May	VBS	Spartan	Flower	3	Organic	Moderate	2023-05-23T00:00:00Z	VBS_Spartan_3
2023-1-VBS-SP-LE-1	2.4388954324038474	0.7154392531094582	18.819245126685175	May	VBS	Spartan	Leaf	1	Organic	Moderate	2023-05-23T00:00:00Z	VBS_Spartan_1
2023-1-VBS-SP-LE-2	1.4596137184316864	0.45824588248674136	8.970835203278064	May	VBS	Spartan	Leaf	2	Organic	Moderate	2023-05-23T00:00:00Z	VBS_Spartan_2
2023-1-VBS-SP-LE-3	1.5256494452779894	0.4803300214017652	10.451388006098487	May	VBS	Spartan	Leaf	3	Organic	Moderate	2023-05-23T00:00:00Z	VBS_Spartan_3
2023-2-ASB-CL-LE-1	3.6791667952748486	0.9571240992132009	23.984788855919135	July	ASB	Cortland	Leaf	1	Conventional	High	2023-07-19T00:00:00Z	ASB_Cortland_1
2023-2-ASB-CL-LE-2	3.392313006136243	0.932517240309757	21.12464920083931	July	ASB	Cortland	Leaf	2	Conventional	High	2023-07-19T00:00:00Z	ASB_Cortland_2
2023-2-ASB-CL-LE-3	3.7751662660885725	0.9614044519804386	27.439556491498927	July	ASB	Cortland	Leaf	3	Conventional	High	2023-07-19T00:00:00Z	ASB_Cortland_3
2023-2-ASB-EM-LE-1	3.5699845076735883	0.9517684887459806	23.11567444710828	July	ASB	Empire	Leaf	1	Conventional	Low	2023-07-19T00:00:00Z	ASB_Empire_1
2023-2-ASB-EM-LE-2	3.3658771286572375	0.9486874618748772	16.6411916775861	July	ASB	Empire	Leaf	2	Conventional	Low	2023-07-19T00:00:00Z	ASB_Empire_2
2023-2-ASB-EM-LE-3	3.1855791384070264	0.9353914868539409	15.122862316050659	July	ASB	Empire	Leaf	3	Conventional	Low	2023-07-19T00:00:00Z	ASB_Empire_3
2023-2-ASB-HC-LE-1	3.044686821270581	0.9180219393926864	14.039562840731275	July	ASB	Honeycrisp	Leaf	1	Conventional	Moderate	2023-07-19T00:00:00Z	ASB_Honeycrisp_1
2023-2-ASB-HC-LE-2	3.1805171551731726	0.9259416259137108	16.97851867693476	July	ASB	Honeycrisp	Leaf	2	Conventional	Moderate	2023-07-19T00:00:00Z	ASB_Honeycrisp_2
2023-2-ASB-HC-LE-3	2.944036651400039	0.8592756485148005	17.572815896176124	July	ASB	Honeycrisp	Leaf	3	Conventional	Moderate	2023-07-19T00:00:00Z	ASB_Honeycrisp_3
2023-2-ASB-LI-LE-1	3.4832297362000326	0.9519959471055923	19.520044936957394	July	ASB	Liberty	Leaf	1	Conventional	Low	2023-07-19T00:00:00Z	ASB_Liberty_1
2023-2-ASB-LI-LE-2	3.5001697456396057	0.9503417044902348	19.459166579973004	July	ASB	Liberty	Leaf	2	Conventional	Low	2023-07-19T00:00:00Z	ASB_Liberty_2
2023-2-ASB-LI-LE-3	3.4395287019584577	0.9508379772748421	18.394480508654755	July	ASB	Liberty	Leaf	3	Conventional	Low	2023-07-19T00:00:00Z	ASB_Liberty_3
2023-2-ASB-PR-LE-1	3.2330277974800694	0.9431664271461213	13.488949866047616	July	ASB	Paulared	Leaf	1	Conventional	High	2023-07-19T00:00:00Z	ASB_Paulared_1
2023-2-ASB-PR-LE-2	3.5409063554783944	0.9573722356055044	19.8406837865778	July	ASB	Paulared	Leaf	2	Conventional	High	2023-07-19T00:00:00Z	ASB_Paulared_2
2023-2-ASB-PR-LE-3	3.6042639989125242	0.9571861333112768	23.023265180026904	July	ASB	Paulared	Leaf	3	Conventional	High	2023-07-19T00:00:00Z	ASB_Paulared_3
2023-2-ASB-SP-LE-1	3.3425366464447994	0.9442003287807198	16.955113808063132	July	ASB	Spartan	Leaf	1	Conventional	Moderate	2023-07-19T00:00:00Z	ASB_Spartan_1
2023-2-ASB-SP-LE-2	3.2760767769235306	0.9357016573443204	16.764876774005483	July	ASB	Spartan	Leaf	2	Conventional	Moderate	2023-07-19T00:00:00Z	ASB_Spartan_2
2023-2-ASB-SP-LE-3	3.4979064561270796	0.9480050867960422	21.281530419062722	July	ASB	Spartan	Leaf	3	Conventional	Moderate	2023-07-19T00:00:00Z	ASB_Spartan_3
2023-2-COM-EM-LE-1	3.5743835877352494	0.958985122155478	20.051300765272593	July	COM	Empire	Leaf	1	Organic	Low	2023-07-17T00:00:00Z	COM_Empire_1
2023-2-COM-EM-LE-2	3.3993986686605493	0.9446759235326351	18.550270623172214	July	COM	Empire	Leaf	2	Organic	Low	2023-07-17T00:00:00Z	COM_Empire_2
2023-2-COM-EM-LE-3	3.357378142478424	0.9481911890902699	15.779937606599313	July	COM	Empire	Leaf	3	Organic	Low	2023-07-17T00:00:00Z	COM_Empire_3
2023-2-COM-HC-LE-1	3.554699676367376	0.9322277478520696	25.0606980191894	July	COM	Honeycrisp	Leaf	1	Organic	Moderate	2023-07-17T00:00:00Z	COM_Honeycrisp_1
2023-2-COM-HC-LE-2	3.5934599486153727	0.9455444009056978	22.484936007622547	July	COM	Honeycrisp	Leaf	2	Organic	Moderate	2023-07-17T00:00:00Z	COM_Honeycrisp_2
2023-2-COM-HC-LE-3	3.5548686638312037	0.927140951809845	26.20712698529069	July	COM	Honeycrisp	Leaf	3	Organic	Moderate	2023-07-17T00:00:00Z	COM_Honeycrisp_3
2023-2-COM-SP-LE-1	3.6281790389327275	0.9378521727442851	26.8008014469597	July	COM	Spartan	Leaf	1	Organic	Moderate	2023-07-17T00:00:00Z	COM_Spartan_1
2023-2-COM-SP-LE-2	3.774822449863771	0.9629966604977203	25.780797460220032	July	COM	Spartan	Leaf	2	Organic	Moderate	2023-07-17T00:00:00Z	COM_Spartan_2
2023-2-COM-SP-LE-3	3.7051072109685323	0.9565037582324417	26.029478712757157	July	COM	Spartan	Leaf	3	Organic	Moderate	2023-07-17T00:00:00Z	COM_Spartan_3
2023-2-COM-SR-LE-1	3.696557516548217	0.9579305424881877	24.451605856035446	July	COM	Sunrise	Leaf	1	Organic	Moderate	2023-07-17T00:00:00Z	COM_Sunrise_1
2023-2-COM-SR-LE-2	3.7043306231278414	0.9531745949690346	25.774685354911604	July	COM	Sunrise	Leaf	2	Organic	Moderate	2023-07-17T00:00:00Z	COM_Sunrise_2
2023-2-COM-SR-LE-3	4.106854371347055	0.9738112715956203	35.75942301555136	July	COM	Sunrise	Leaf	3	Organic	Moderate	2023-07-17T00:00:00Z	COM_Sunrise_3
2023-2-MIB-CL-LE-1	3.5720008589967183	0.9565657923305176	21.48827542422601	July	MIB	Cortland	Leaf	1	Organic	High	2023-07-21T00:00:00Z	MIB_Cortland_1
2023-2-MIB-CL-LE-2	3.249277773833348	0.9382450553654325	15.898593438159777	July	MIB	Cortland	Leaf	2	Organic	High	2023-07-21T00:00:00Z	MIB_Cortland_2
2023-2-MIB-CL-LE-3	3.342246267700514	0.9410779458442323	17.487891998736885	July	MIB	Cortland	Leaf	3	Organic	High	2023-07-21T00:00:00Z	MIB_Cortland_3
2023-2-MIB-EM-LE-1	3.0329220327137874	0.923667042317594	12.300628692792174	July	MIB	Empire	Leaf	1	Organic	Low	2023-07-21T00:00:00Z	MIB_Empire_1
2023-2-MIB-EM-LE-2	3.318778499106364	0.933344361617436	19.04563819894583	July	MIB	Empire	Leaf	2	Organic	Low	2023-07-21T00:00:00Z	MIB_Empire_2
2023-2-MIB-EM-LE-3	2.8112245000737	0.8855574280662939	11.906522301322797	July	MIB	Empire	Leaf	3	Organic	Low	2023-07-21T00:00:00Z	MIB_Empire_3
2023-2-MIB-HC-LE-1	3.3647752777674964	0.9473020336845153	15.909409943767319	July	MIB	Honeycrisp	Leaf	1	Organic	Moderate	2023-07-21T00:00:00Z	MIB_Honeycrisp_1
2023-2-MIB-HC-LE-2	3.2183226727909955	0.9394857373269507	14.457165915290963	July	MIB	Honeycrisp	Leaf	2	Organic	Moderate	2023-07-21T00:00:00Z	MIB_Honeycrisp_2
2023-2-MIB-HC-LE-3	3.0895925637838055	0.9220334777349285	14.203504843496491	July	MIB	Honeycrisp	Leaf	3	Organic	Moderate	2023-07-21T00:00:00Z	MIB_Honeycrisp_3
2023-2-MIB-LI-LE-1	2.9959648368875684	0.9246389098541166	11.786825715609812	July	MIB	Liberty	Leaf	1	Organic	Low	2023-07-21T00:00:00Z	MIB_Liberty_1
2023-2-MIB-LI-LE-2	3.5979743149775447	0.9573102015074286	20.906159956236717	July	MIB	Liberty	Leaf	2	Organic	Low	2023-07-21T00:00:00Z	MIB_Liberty_2
2023-2-MIB-LI-LE-3	3.171517013762267	0.9229846672387592	16.763725959302285	July	MIB	Liberty	Leaf	3	Organic	Low	2023-07-21T00:00:00Z	MIB_Liberty_3
2023-2-MIB-SP-LE-1	3.549656784811192	0.9445932114018672	24.60687693070696	July	MIB	Spartan	Leaf	1	Organic	Moderate	2023-07-21T00:00:00Z	MIB_Spartan_1
2023-2-MIB-SP-LE-2	3.4818360382601137	0.9505278067844625	19.81846876476748	July	MIB	Spartan	Leaf	2	Organic	Moderate	2023-07-21T00:00:00Z	MIB_Spartan_2
2023-2-MIB-SP-LE-3	3.0813488042139245	0.9177944810330747	15.070360169120367	July	MIB	Spartan	Leaf	3	Organic	Moderate	2023-07-21T00:00:00Z	MIB_Spartan_3
2023-2-MIC-CL-LE-1	3.1342837452863157	0.8879354018258705	21.09776660281864	July	MIC	Cortland	Leaf	1	Conventional	High	2023-07-21T00:00:00Z	MIC_Cortland_1
2023-2-MIC-CL-LE-2	3.078049885759482	0.890292697552755	18.19799996077446	July	MIC	Cortland	Leaf	2	Conventional	High	2023-07-21T00:00:00Z	MIC_Cortland_2
2023-2-MIC-CL-LE-3	2.875571703673863	0.8449044157938816	17.84571246479685	July	MIC	Cortland	Leaf	3	Conventional	High	2023-07-21T00:00:00Z	MIC_Cortland_3
2023-2-MIC-EM-LE-1	2.9975580492697316	0.9093785217274429	13.736846968290251	July	MIC	Empire	Leaf	1	Conventional	Low	2023-07-21T00:00:00Z	MIC_Empire_1
2023-2-MIC-EM-LE-2	2.4764486182014633	0.8254670650634299	10.361007784724059	July	MIC	Empire	Leaf	2	Conventional	Low	2023-07-21T00:00:00Z	MIC_Empire_2
2023-2-MIC-EM-LE-3	2.766234311411389	0.8257565575211175	15.676594879298447	July	MIC	Empire	Leaf	3	Conventional	Low	2023-07-21T00:00:00Z	MIC_Empire_3
2023-2-MIC-HC-LE-1	3.254533540841551	0.9089442830409117	17.97363199092876	July	MIC	Honeycrisp	Leaf	1	Conventional	Moderate	2023-07-21T00:00:00Z	MIC_Honeycrisp_1
2023-2-MIC-HC-LE-2	3.1001542571656016	0.9117564954870194	14.39587293484734	July	MIC	Honeycrisp	Leaf	2	Conventional	Moderate	2023-07-21T00:00:00Z	MIC_Honeycrisp_2
2023-2-MIC-HC-LE-3	2.71457514892942	0.8129775333174802	14.96877779518662	July	MIC	Honeycrisp	Leaf	3	Conventional	Moderate	2023-07-21T00:00:00Z	MIC_Honeycrisp_3
2023-2-MIC-LI-LE-1	2.700509663629986	0.8532996970668212	12.127935385722388	July	MIC	Liberty	Leaf	1	Conventional	Low	2023-07-21T00:00:00Z	MIC_Liberty_1
2023-2-MIC-LI-LE-2	2.9090194116986554	0.873150608451112	12.972640019191319	July	MIC	Liberty	Leaf	2	Conventional	Low	2023-07-21T00:00:00Z	MIC_Liberty_2
2023-2-MIC-LI-LE-3	2.3588136193433775	0.7572295571799299	9.752071261566705	July	MIC	Liberty	Leaf	3	Conventional	Low	2023-07-21T00:00:00Z	MIC_Liberty_3
2023-2-MIC-SP-LE-1	2.7550674868389864	0.825549777194198	16.275264801931495	July	MIC	Spartan	Leaf	1	Conventional	Moderate	2023-07-21T00:00:00Z	MIC_Spartan_1
2023-2-MIC-SP-LE-2	2.96347106952429	0.8645485468512528	16.921703562199205	July	MIC	Spartan	Leaf	2	Conventional	Moderate	2023-07-21T00:00:00Z	MIC_Spartan_2
2023-2-MIC-SP-LE-3	3.345437714791677	0.9028029073313967	22.31259935624163	July	MIC	Spartan	Leaf	3	Conventional	Moderate	2023-07-21T00:00:00Z	MIC_Spartan_3
2023-2-PMB-CL-LE-1	3.30082530601178	0.9495972953133239	14.480389222176436	July	PMB	Cortland	Leaf	1	Conventional	High	2023-07-17T00:00:00Z	PMB_Cortland_1
2023-2-PMB-CL-LE-2	3.584880814088964	0.9533193411978784	21.53692708572465	July	PMB	Cortland	Leaf	2	Conventional	High	2023-07-17T00:00:00Z	PMB_Cortland_2
2023-2-PMB-CL-LE-3	3.433665738067275	0.9238324665791298	22.937353519863116	July	PMB	Cortland	Leaf	3	Conventional	High	2023-07-17T00:00:00Z	PMB_Cortland_3
2023-2-PMB-EM-LE-1	3.3643235568035768	0.9409952337134645	18.435688163742075	July	PMB	Empire	Leaf	1	Conventional	Low	2023-07-17T00:00:00Z	PMB_Empire_1
2023-2-PMB-EM-LE-2	2.909384013177014	0.9192005872561285	10.037710247344576	July	PMB	Empire	Leaf	2	Conventional	Low	2023-07-17T00:00:00Z	PMB_Empire_2
2023-2-PMB-EM-LE-3	2.8163983150851717	0.8875218411720309	11.591242952474067	July	PMB	Empire	Leaf	3	Conventional	Low	2023-07-17T00:00:00Z	PMB_Empire_3
2023-2-PMB-HC-LE-1	3.2246156963881325	0.9226951747810715	17.23844503249245	July	PMB	Honeycrisp	Leaf	1	Conventional	Moderate	2023-07-17T00:00:00Z	PMB_Honeycrisp_1
2023-2-PMB-HC-LE-2	3.1263659181618175	0.9275131563983003	14.341718427713156	July	PMB	Honeycrisp	Leaf	2	Conventional	Moderate	2023-07-17T00:00:00Z	PMB_Honeycrisp_2
2023-2-PMB-HC-LE-3	2.925551587933498	0.8910784627950497	12.635503494244093	July	PMB	Honeycrisp	Leaf	3	Conventional	Moderate	2023-07-17T00:00:00Z	PMB_Honeycrisp_3
2023-2-PMB-LI-LE-1	3.5565762636304927	0.9557386710228388	21.266340416881512	July	PMB	Liberty	Leaf	1	Conventional	Low	2023-07-17T00:00:00Z	PMB_Liberty_1
2023-2-PMB-LI-LE-2	3.604863948560837	0.9618593686996619	19.04715758895929	July	PMB	Liberty	Leaf	2	Conventional	Low	2023-07-17T00:00:00Z	PMB_Liberty_2
2023-2-PMB-LI-LE-3	3.5176706839476606	0.9539190041459455	19.750208595096897	July	PMB	Liberty	Leaf	3	Conventional	Low	2023-07-17T00:00:00Z	PMB_Liberty_3
2023-2-PMB-PR-LE-1	3.6195871373145105	0.9584061372401029	22.295948617604108	July	PMB	Paulared	Leaf	1	Conventional	High	2023-07-17T00:00:00Z	PMB_Paulared_1
2023-2-PMB-PR-LE-2	3.4643930940790404	0.9406230291250091	21.922180401801544	July	PMB	Paulared	Leaf	2	Conventional	High	2023-07-17T00:00:00Z	PMB_Paulared_2
2023-2-PMB-PR-LE-3	3.654279734218957	0.9512722159613733	26.798101866841147	July	PMB	Paulared	Leaf	3	Conventional	High	2023-07-17T00:00:00Z	PMB_Paulared_3
2023-2-PMB-SP-LE-1	3.680609927395629	0.9557800270882227	25.33511727232721	July	PMB	Spartan	Leaf	1	Conventional	Moderate	2023-07-17T00:00:00Z	PMB_Spartan_1
2023-2-PMB-SP-LE-2	3.5652574678009925	0.9516857766152128	23.034435287265357	July	PMB	Spartan	Leaf	2	Conventional	Moderate	2023-07-17T00:00:00Z	PMB_Spartan_2
2023-2-PMB-SP-LE-3	3.5704376441994365	0.9579718985535716	20.33268320785204	July	PMB	Spartan	Leaf	3	Conventional	Moderate	2023-07-17T00:00:00Z	PMB_Spartan_3
2023-2-PMB-SR-LE-1	3.029636905663532	0.904539862077522	14.322648626060573	July	PMB	Sunrise	Leaf	1	Conventional	Moderate	2023-07-17T00:00:00Z	PMB_Sunrise_1
2023-2-PMB-SR-LE-2	3.2746529219494787	0.932599952440525	17.259602853925728	July	PMB	Sunrise	Leaf	2	Conventional	Moderate	2023-07-17T00:00:00Z	PMB_Sunrise_2
2023-2-PMB-SR-LE-3	3.2669619555652547	0.9222609360945403	20.480796432464203	July	PMB	Sunrise	Leaf	3	Conventional	Moderate	2023-07-17T00:00:00Z	PMB_Sunrise_3
2023-2-VBS-CL-LE-1	2.0095937367577053	0.7247030117554614	5.943734034807355	July	VBS	Cortland	Leaf	1	Organic	High	2023-07-19T00:00:00Z	VBS_Cortland_1
2023-2-VBS-CL-LE-2	3.102584571543726	0.9190558410272849	15.20005923156508	July	VBS	Cortland	Leaf	2	Organic	High	2023-07-19T00:00:00Z	VBS_Cortland_2
2023-2-VBS-CL-LE-3	3.3110682339240176	0.9331169032578243	18.628540147810433	July	VBS	Cortland	Leaf	3	Organic	High	2023-07-19T00:00:00Z	VBS_Cortland_3
2023-2-VBS-FR-LE-1	3.544674284212196	0.9537329018517178	20.59500766778233	July	VBS	Freedom	Leaf	1	Organic	Low	2023-07-19T00:00:00Z	VBS_Freedom_1
2023-2-VBS-FR-LE-2	2.9092011408908522	0.8953174594969037	13.886424933281162	July	VBS	Freedom	Leaf	2	Organic	Low	2023-07-19T00:00:00Z	VBS_Freedom_2
2023-2-VBS-FR-LE-3	2.722328432729152	0.8965788194911137	10.405137242196227	July	VBS	Freedom	Leaf	3	Organic	Low	2023-07-19T00:00:00Z	VBS_Freedom_3
2023-2-VBS-HC-LE-1	2.830049766698653	0.9036093506063834	11.05365458763595	July	VBS	Honeycrisp	Leaf	1	Organic	Moderate	2023-07-19T00:00:00Z	VBS_Honeycrisp_1
2023-2-VBS-HC-LE-2	3.1947264059841016	0.9324965622770651	15.22943502951859	July	VBS	Honeycrisp	Leaf	2	Organic	Moderate	2023-07-19T00:00:00Z	VBS_Honeycrisp_2
2023-2-VBS-HC-LE-3	3.4999907123969107	0.9490596664633326	20.825179540495938	July	VBS	Honeycrisp	Leaf	3	Organic	Moderate	2023-07-19T00:00:00Z	VBS_Honeycrisp_3
2023-2-VBS-LI-LE-1	3.199449278679463	0.9154165072734982	18.27619469705063	July	VBS	Liberty	Leaf	1	Organic	Low	2023-07-19T00:00:00Z	VBS_Liberty_1
2023-2-VBS-LI-LE-2	3.1471412722835117	0.925031792475264	15.015104934890992	July	VBS	Liberty	Leaf	2	Organic	Low	2023-07-19T00:00:00Z	VBS_Liberty_2
2023-2-VBS-LI-LE-3	3.1309091200339134	0.9377281045481333	12.61143257172848	July	VBS	Liberty	Leaf	3	Organic	Low	2023-07-19T00:00:00Z	VBS_Liberty_3
2023-2-VBS-PR-LE-1	3.2765078991706527	0.9415328625634557	16.21192050805473	July	VBS	Paulared	Leaf	1	Organic	High	2023-07-19T00:00:00Z	VBS_Paulared_1
2023-2-VBS-PR-LE-2	3.0235448693977487	0.9165537990715564	13.385815787940668	July	VBS	Paulared	Leaf	2	Organic	High	2023-07-19T00:00:00Z	VBS_Paulared_2
2023-2-VBS-PR-LE-3	3.8108261292449495	0.9602464821496882	29.838525777571157	July	VBS	Paulared	Leaf	3	Organic	High	2023-07-19T00:00:00Z	VBS_Paulared_3
2023-2-VBS-SP-LE-1	2.8484516558861888	0.9067937676409468	11.420914982407048	July	VBS	Spartan	Leaf	1	Organic	Moderate	2023-07-19T00:00:00Z	VBS_Spartan_1
2023-2-VBS-SP-LE-2	3.161916589695926	0.9271616298425369	15.18662044414324	July	VBS	Spartan	Leaf	2	Organic	Moderate	2023-07-19T00:00:00Z	VBS_Spartan_2
2023-2-VBS-SP-LE-3	2.940348203985603	0.9134314161350691	12.299452318342867	July	VBS	Spartan	Leaf	3	Organic	Moderate	2023-07-19T00:00:00Z	VBS_Spartan_3
2023-3-ASB-CL-LE-1	3.6731735020304312	0.95365018972095	25.710107862516853	August	ASB	Cortland	Leaf	1	Conventional	High	2023-08-23T00:00:00Z	ASB_Cortland_1
2023-3-ASB-CL-LE-2	3.2028908313046696	0.9340680927616548	15.495772683577067	August	ASB	Cortland	Leaf	2	Conventional	High	2023-08-23T00:00:00Z	ASB_Cortland_2
2023-3-ASB-CL-LE-3	3.1628867820091435	0.9343989412847263	14.715413971755215	August	ASB	Cortland	Leaf	3	Conventional	High	2023-08-23T00:00:00Z	ASB_Cortland_3
2023-3-ASB-EM-LE-1	3.2796918590740916	0.9397131956865623	16.716762867604007	August	ASB	Empire	Leaf	1	Conventional	Low	2023-08-23T00:00:00Z	ASB_Empire_1
2023-3-ASB-EM-LE-2	3.6145146125353205	0.9581580008477993	22.36420256280327	August	ASB	Empire	Leaf	2	Conventional	Low	2023-08-23T00:00:00Z	ASB_Empire_2
2023-3-ASB-EM-LE-3	3.023043706347293	0.9263345085348581	11.992763091109802	August	ASB	Empire	Leaf	3	Conventional	Low	2023-08-23T00:00:00Z	ASB_Empire_3
2023-3-ASB-HC-LE-1	2.9041493866685197	0.9176704128369227	10.624851048700586	August	ASB	Honeycrisp	Leaf	1	Conventional	Moderate	2023-08-23T00:00:00Z	ASB_Honeycrisp_1
2023-3-ASB-HC-LE-2	3.4089487362167272	0.9452549084480102	19.628789801399478	August	ASB	Honeycrisp	Leaf	2	Conventional	Moderate	2023-08-23T00:00:00Z	ASB_Honeycrisp_2
2023-3-ASB-HC-LE-3	3.3400292061562027	0.9457718592653095	16.287410560468885	August	ASB	Honeycrisp	Leaf	3	Conventional	Moderate	2023-08-23T00:00:00Z	ASB_Honeycrisp_3
2023-3-ASB-LI-LE-1	3.1717881637599774	0.9401060783077098	13.764323144995958	August	ASB	Liberty	Leaf	1	Conventional	Low	2023-08-23T00:00:00Z	ASB_Liberty_1
2023-3-ASB-LI-LE-2	3.190502016705902	0.9280301072155996	15.664899218447458	August	ASB	Liberty	Leaf	2	Conventional	Low	2023-08-23T00:00:00Z	ASB_Liberty_2
2023-3-ASB-LI-LE-3	3.450998240070579	0.950155602196007	19.763635449320386	August	ASB	Liberty	Leaf	3	Conventional	Low	2023-08-23T00:00:00Z	ASB_Liberty_3
2023-3-ASB-PR-LE-1	3.207232104029186	0.9386999720846558	15.359570264620894	August	ASB	Paulared	Leaf	1	Conventional	High	2023-08-23T00:00:00Z	ASB_Paulared_1
2023-3-ASB-PR-LE-2	3.3290654694473805	0.944737957630711	16.17767108704597	August	ASB	Paulared	Leaf	2	Conventional	High	2023-08-23T00:00:00Z	ASB_Paulared_2
2023-3-ASB-PR-LE-3	3.3109398802032772	0.9434145635384249	17.201846906000878	August	ASB	Paulared	Leaf	3	Conventional	High	2023-08-23T00:00:00Z	ASB_Paulared_3
2023-3-ASB-SP-LE-1	2.980192775389334	0.9171534620196236	12.294353395031772	August	ASB	Spartan	Leaf	1	Conventional	Moderate	2023-08-23T00:00:00Z	ASB_Spartan_1
2023-3-ASB-SP-LE-2	3.1453139578184404	0.9323518160482214	14.76765388564391	August	ASB	Spartan	Leaf	2	Conventional	Moderate	2023-08-23T00:00:00Z	ASB_Spartan_2
2023-3-ASB-SP-LE-3	3.3786248197592377	0.9424220179692104	18.993906621492606	August	ASB	Spartan	Leaf	3	Conventional	Moderate	2023-08-23T00:00:00Z	ASB_Spartan_3
2023-3-COM-EM-LE-1	3.539959204211614	0.9558627392189907	19.425014535660225	August	COM	Empire	Leaf	1	Organic	Low	2023-08-21T00:00:00Z	COM_Empire_1
2023-3-COM-EM-LE-2	3.3956994194302674	0.9480050867960422	17.062208856449192	August	COM	Empire	Leaf	2	Organic	Low	2023-08-21T00:00:00Z	COM_Empire_2
2023-3-COM-EM-LE-3	3.5601484391500007	0.9572274893766607	19.667084486996277	August	COM	Empire	Leaf	3	Organic	Low	2023-08-21T00:00:00Z	COM_Empire_3
2023-3-COM-HC-LE-1	3.563322830306135	0.9517271326805967	21.355963345585852	August	COM	Honeycrisp	Leaf	1	Organic	Moderate	2023-08-21T00:00:00Z	COM_Honeycrisp_1
2023-3-COM-HC-LE-2	3.5787665213671507	0.9354121648866329	26.762261666714288	August	COM	Honeycrisp	Leaf	2	Organic	Moderate	2023-08-21T00:00:00Z	COM_Honeycrisp_2
2023-3-COM-HC-LE-3	3.3743332251568288	0.9248250121483444	20.967207592147762	August	COM	Honeycrisp	Leaf	3	Organic	Moderate	2023-08-21T00:00:00Z	COM_Honeycrisp_3
2023-3-COM-SP-LE-1	3.2197420869749873	0.8928981296719432	21.474354704340843	August	COM	Spartan	Leaf	1	Organic	Moderate	2023-08-21T00:00:00Z	COM_Spartan_1
2023-3-COM-SP-LE-2	3.499269897449424	0.9373558999596778	22.42149577233442	August	COM	Spartan	Leaf	2	Organic	Moderate	2023-08-21T00:00:00Z	COM_Spartan_2
2023-3-COM-SP-LE-3	3.520540719705492	0.9452342304153183	20.801851883922332	August	COM	Spartan	Leaf	3	Organic	Moderate	2023-08-21T00:00:00Z	COM_Spartan_3
2023-3-COM-SR-LE-1	3.3437989560508674	0.9362392861943115	17.88234143081469	August	COM	Sunrise	Leaf	1	Organic	Moderate	2023-08-21T00:00:00Z	COM_Sunrise_1
